2016-11-12 15:35:38,,18885339-0bd6-467b-957d-5d01d3781a30,2,Web,0,,1,1471162598,0.031288,0.031288
2016-11-12 15:35:38,,b7cad908-886a-46ee-8342-cd1f04e0140c,2,Web,0,,1,1471162618,0.031319,0.000031
2016-11-12 15:35:38,,74f4500c-4a41-414d-b1d3-1512f4ec829d,2,Web,0,,1,1471162638,0.031330,0.000011
2016-11-12 15:35:38,,8dec0cad-980a-4dc5-ac23-8e85d440e8d5,2,Web,0,,1,1471162658,0.031581,0.000251
2016-11-12 15:35:38,,b2efbd0e-5dc4-454d-a2b1-af7d2fb5e73f,2,Web,0,,1,1471162678,0.031260,0.000321
2016-11-12 15:35:38,,14627f2e-55dc-4016-a530-3acf4f024fff,2,Web,0,,1,1471162698,0.031403,0.000143
2016-11-12 15:35:38,,c3878663-9dd9-43c8-81e8-f1eaceefc22f,2,Web,0,,1,1471162718,0.031133,0.000270
2016-11-12 15:35:38,,8efb88c9-9a37-4c2a-a9c5-86ce4a515d2b,2,Web,0,,2,2204317369,0.028960,0.028960
2016-11-12 15:35:38,,42045db4-d0b4-45b1-bbbc-029c43f2e15c,2,Web,0,,2,2204317501,0.029977,0.001017
2016-11-12 15:35:38,,49035ef4-cba2-4930-8864-c486b4bd13b4,2,Web,0,,3,1533372877,0.030610,0.030610
2016-11-12 15:35:38,,7a3c9fb9-bd39-4145-a6a6-c831a8afb84d,2,Web,0,,3,1533373245,0.032196,0.001586
2016-11-12 15:35:38,,9f586491-9318-4a04-afd1-f3b72578185a,2,Web,0,,4,2221528094,0.012865,0.012865
2016-11-12 15:35:38,,23d479ee-cd8b-42fb-878e-8ab771cd0ef9,2,Web,0,,4,2221528094,0.011575,0.001290
2016-11-12 15:35:38,,8977bf23-ae55-4407-82c1-3f9798521d23,2,Web,0,,4,2221528597,0.024393,0.012818
2016-11-12 15:35:38,,012294a9-4977-42e1-ac9e-690169188702,2,Web,0,,5,3357163936,0.018720,0.018720
2016-11-12 15:35:38,,9c3dd44d-f6f5-4d3e-aaf2-1023d6de63da,2,Web,0,,5,3357163936,0.000748,0.017972
2016-11-12 15:35:38,,6d58e509-be4f-4dc9-b918-eb3983ba2026,2,Web,0,,5,3357163936,0.018674,0.017926
2016-11-12 15:35:38,,8df41627-ab02-4452-a8b4-c0673f4fbe4d,2,Web,0,,5,3357163936,0.002363,0.016311
2016-11-12 15:35:38,,66348d92-b2f5-49ec-b368-9c80910b6f9d,2,Web,0,,5,3357163936,0.016538,0.014175
2016-11-12 15:35:38,,de838dfe-9869-4756-a235-62e3ccf36ec3,2,Web,0,,5,3357163936,0.000750,0.015788
2016-11-12 15:35:38,,c62ee0cf-9390-4185-9bc2-946ab7f46949,2,Web,0,,5,3357163936,0.001541,0.000791
2016-11-12 15:35:38,,69563d0b-312d-46d0-bbe2-f4a989a1600b,2,Web,0,,5,3357163936,0.000744,0.000797
2016-11-12 15:35:38,,d6d59232-7d3f-43b8-912b-d13eeadff97b,2,Web,0,,5,3357163936,0.017553,0.016809
2016-11-12 15:35:38,,9a47446f-7bed-4b73-aa12-7a9b421df7e7,2,Web,0,,5,3357163936,0.001672,0.015881
2016-11-12 15:35:38,,36141f8d-2b57-4030-9d15-b660665ae8b3,2,Web,0,,5,3357163936,0.000743,0.000929
2016-11-12 15:35:38,,117d0465-7940-4692-9190-95f2358b047a,2,Web,0,,5,3357163936,0.001398,0.000655
2016-11-12 15:35:38,,e20719e7-fb58-427e-9856-573f2e0e8cfd,2,Web,0,,5,3357163936,0.020965,0.019567
2016-11-12 15:35:38,,e0aae988-f9b2-4a51-ae69-3f3babf13516,2,Web,0,,5,3357163936,0.003002,0.017963
2016-11-12 15:35:38,,e28b277d-f272-48c3-9769-af739bfc2a28,2,Web,0,,5,3357163936,0.015957,0.012955
2016-11-12 15:35:38,,745c84de-f577-4c76-b33e-38962470a406,2,Web,0,,5,3357163936,0.018995,0.003038
2016-11-12 15:35:38,,1174dade-b864-45c1-bf19-1b34e5803406,2,Web,0,,5,3357163936,0.000958,0.018037
2016-11-12 15:35:38,,d40d22ca-39e0-4ffb-8762-7e834453eba2,2,Web,0,,5,3357163936,0.020680,0.019722
2016-11-12 15:35:38,,ff378b35-8bef-45ff-a775-aa47888c9d22,2,Web,0,,5,3357163936,0.001584,0.019096
2016-11-12 15:35:38,,701a14ce-4266-475d-aa2a-478f552c7ede,2,Web,0,,5,3357163936,0.019342,0.017758
